shipping_fact_id,date_id,shipping_mode_id,order_region_id,shipping_delay,is_late
2574,,1,9,2.0,True
2575,,1,11,-2.0,False
2576,,1,10,1.0,True
2577,,2,11,1.0,True
2578,,4,11,0.0,False
2579,,2,10,1.0,True
2580,,1,9,2.0,True
2581,,1,11,-2.0,False
2582,,1,11,-1.0,False
2583,,3,11,3.0,True
2584,,2,10,1.0,True
2585,,1,11,0.0,False
2586,,2,11,1.0,True
2587,,1,11,-1.0,False
2588,,1,10,-2.0,False
2589,,1,11,0.0,False
2590,,1,10,1.0,True
2591,,1,10,0.0,False
2592,,1,11,1.0,True
2593,,1,9,2.0,True
2594,,1,10,1.0,True
2595,,1,15,-1.0,False
2596,,2,8,1.0,True
2597,,1,16,-1.0,False
2598,,1,8,0.0,False
2599,,1,15,-1.0,False
2600,,1,8,0.0,False
2601,,3,8,1.0,True
2602,,2,16,1.0,True
2603,,3,16,2.0,True
2604,,1,8,2.0,True
2605,,3,8,3.0,True
2606,,2,8,1.0,True
2607,,1,8,1.0,True
2608,,2,15,1.0,True
2609,,1,16,-2.0,False
2610,,2,8,1.0,True
2611,,1,8,2.0,True
2612,,1,8,-1.0,False
2613,,1,8,-2.0,False
2614,,3,8,3.0,True
2615,,1,8,-1.0,False
2616,,1,8,-1.0,False
2617,,1,9,-2.0,False
2618,,1,11,-2.0,False
2619,,1,11,-1.0,False
2620,,1,11,1.0,True
2621,,1,11,-1.0,False
2622,,1,11,2.0,True
2623,,1,11,0.0,False
2624,,3,10,0.0,False
2625,,2,12,1.0,True
2626,,2,19,1.0,True
2627,,2,13,1.0,True
2628,,2,12,1.0,True
2629,,2,12,1.0,True
2630,,2,12,1.0,True
2631,,2,14,1.0,True
2632,,2,14,1.0,True
2633,,2,13,1.0,True
2634,,2,20,1.0,True
2635,,2,13,1.0,True
2636,,2,19,1.0,True
2637,,2,12,1.0,True
2638,,2,16,1.0,True
2639,,2,8,1.0,True
2640,,2,8,1.0,True
2641,,2,8,1.0,True
2642,,2,8,1.0,True
2643,,2,15,1.0,True
2644,,2,8,1.0,True
2645,,2,15,1.0,True
2646,,2,15,1.0,True
2647,,2,8,1.0,True
2648,,2,8,1.0,True
2649,,2,8,1.0,True
2650,,2,15,1.0,True
2651,,2,8,1.0,True
2652,,2,8,1.0,True
2653,,2,8,1.0,True
2654,,2,16,1.0,True
2655,,2,15,1.0,True
2656,,2,8,1.0,True
2657,,2,15,1.0,True
2658,,2,8,1.0,True
2659,,2,8,1.0,True
2660,,2,8,1.0,True
2661,,2,16,1.0,True
2662,,2,8,1.0,True
2663,,2,22,1.0,True
2664,,2,16,1.0,True
2665,,2,22,1.0,True
2666,,2,16,1.0,True
2667,,2,15,1.0,True
2668,,2,8,1.0,True
2669,,2,16,1.0,True
2670,,2,8,1.0,True
2671,,2,16,1.0,True
2672,,2,15,1.0,True
2673,,2,8,1.0,True
2674,,2,8,1.0,True
2675,,2,16,1.0,True
2676,,2,15,1.0,True
2677,,2,15,1.0,True
2678,,2,15,1.0,True
2679,,2,15,1.0,True
2680,,2,8,1.0,True
2681,,2,8,1.0,True
2682,,2,8,1.0,True
2683,,2,16,1.0,True
2684,,2,15,1.0,True
2685,,2,8,1.0,True
2686,,2,16,1.0,True
2687,,2,16,1.0,True
2688,,2,15,1.0,True
2689,,2,15,1.0,True
2690,,2,8,1.0,True
2691,,2,15,1.0,True
2692,,2,16,1.0,True
2693,,2,8,1.0,True
2694,,2,8,1.0,True
2695,,2,8,1.0,True
2696,,2,15,1.0,True
2697,,2,15,1.0,True
2698,,2,8,1.0,True
2699,,2,11,1.0,True
2700,,2,11,1.0,True
2701,,2,11,1.0,True
2702,,2,11,1.0,True
2703,,2,11,1.0,True
2704,,2,10,1.0,True
2705,,2,11,1.0,True
2706,,2,10,1.0,True
2707,,2,9,1.0,True
2708,,2,10,1.0,True
2709,,2,11,1.0,True
2710,,2,10,1.0,True
2711,,2,11,1.0,True
2712,,2,11,1.0,True
2713,,2,11,1.0,True
2714,,2,10,1.0,True
2715,,2,11,1.0,True
2716,,2,11,1.0,True
2717,,2,10,1.0,True
2718,,2,10,1.0,True
2719,,2,9,1.0,True
2720,,2,11,1.0,True
2721,,2,10,1.0,True
2722,,2,9,1.0,True
2723,,2,9,1.0,True
2724,,2,9,1.0,True
2725,,2,9,1.0,True
2726,,2,10,1.0,True
2727,,2,11,1.0,True
2728,,2,10,1.0,True
2729,,2,11,1.0,True
2730,,2,11,1.0,True
2731,,2,9,1.0,True
2732,,2,11,1.0,True
2733,,2,11,1.0,True
2734,,2,10,1.0,True
2735,,2,9,1.0,True
2736,,2,11,1.0,True
2737,,2,11,1.0,True
2738,,2,11,1.0,True
2739,,2,10,1.0,True
2740,,2,11,1.0,True
2741,,2,9,1.0,True
2742,,2,11,1.0,True
2743,,2,11,1.0,True
2744,,2,11,1.0,True
2745,,2,11,1.0,True
2746,,2,11,1.0,True
2747,,2,11,1.0,True
2748,,2,11,1.0,True
2749,,2,11,1.0,True
2750,,2,11,1.0,True
2751,,2,4,1.0,True
2752,,2,1,1.0,True
2753,,2,1,1.0,True
2754,,2,4,1.0,True
2755,,2,3,1.0,True
2756,,2,3,1.0,True
2757,,2,3,1.0,True
2758,,2,2,1.0,True
2759,,2,1,1.0,True
2760,,2,1,1.0,True
2761,,2,3,1.0,True
2762,,2,5,1.0,True
2763,,2,3,1.0,True
2764,,2,3,1.0,True
2765,,2,5,1.0,True
2766,,2,3,1.0,True
2767,,2,3,1.0,True
2768,,2,3,1.0,True
2769,,2,4,1.0,True
2770,,2,4,1.0,True
2771,,2,3,1.0,True
2772,,2,2,1.0,True
2773,,2,1,1.0,True
2774,,2,2,1.0,True
2775,,2,1,1.0,True
2776,,2,4,1.0,True
2777,,2,1,1.0,True
2778,,2,2,1.0,True
2779,,2,3,1.0,True
2780,,2,5,1.0,True
2781,,2,4,1.0,True
2782,,2,4,1.0,True
2783,,2,2,1.0,True
2784,,2,1,1.0,True
2785,,2,3,1.0,True
2786,,2,3,1.0,True
2787,,2,2,1.0,True
2788,,2,1,1.0,True
2789,,2,3,1.0,True
2790,,2,3,1.0,True
2791,,2,2,1.0,True
2792,,2,2,1.0,True
2793,,2,3,1.0,True
2794,,2,2,1.0,True
2795,,2,5,1.0,True
2796,,2,2,1.0,True
2797,,2,2,1.0,True
2798,,2,1,1.0,True
2799,,2,1,1.0,True
2800,,2,1,1.0,True
2801,,2,1,1.0,True
2802,,2,3,1.0,True
2803,,2,1,1.0,True
2804,,2,2,1.0,True
2805,,2,17,1.0,True
2806,,2,23,1.0,True
2807,,2,6,1.0,True
2808,,2,7,1.0,True
2809,,2,7,1.0,True
2810,,2,23,1.0,True
2811,,2,18,1.0,True
2812,,2,18,1.0,True
2813,,2,18,1.0,True
2814,,2,23,1.0,True
2815,,2,7,1.0,True
2816,,2,6,1.0,True
2817,,2,23,1.0,True
2818,,2,7,1.0,True
2819,,2,7,1.0,True
2820,,2,7,1.0,True
2821,,2,17,1.0,True
2822,,2,6,1.0,True
2823,,2,7,1.0,True
2824,,2,6,1.0,True
2825,,2,6,1.0,True
2826,,2,14,1.0,True
2827,,2,14,1.0,True
2828,,2,8,1.0,True
2829,,2,16,1.0,True
2830,,2,15,1.0,True
2831,,2,15,1.0,True
2832,,2,8,1.0,True
2833,,2,8,1.0,True
2834,,2,15,1.0,True
2835,,2,22,1.0,True
2836,,2,15,1.0,True
2837,,2,8,1.0,True
2838,,2,8,1.0,True
2839,,2,8,1.0,True
2840,,2,11,1.0,True
2841,,2,10,1.0,True
2842,,2,9,1.0,True
2843,,2,11,1.0,True
2844,,2,10,1.0,True
2845,,2,10,1.0,True
2846,,2,10,1.0,True
2847,,2,11,1.0,True
2848,,2,10,1.0,True
2849,,2,11,1.0,True
2850,,2,11,1.0,True
2851,,2,11,1.0,True
2852,,2,11,1.0,True
2853,,2,10,1.0,True
2854,,2,10,1.0,True
2855,,2,9,1.0,True
2856,,2,11,1.0,True
2857,,2,3,1.0,True
2858,,2,2,1.0,True
2859,,2,2,1.0,True
2860,,2,1,1.0,True
2861,,2,3,1.0,True
2862,,2,3,1.0,True
2863,,2,2,1.0,True
2864,,2,1,1.0,True
2865,,2,5,1.0,True
2866,,2,2,1.0,True
2867,,2,7,1.0,True
2868,,2,7,1.0,True
2869,,2,23,1.0,True
2870,,2,17,1.0,True
2871,,2,7,1.0,True
2872,,2,7,1.0,True
2873,,2,23,1.0,True
2874,,2,7,1.0,True
2875,,2,23,1.0,True
2876,,2,6,1.0,True
2877,,2,7,1.0,True
2878,,2,13,1.0,True
2879,,2,19,1.0,True
2880,,2,22,1.0,True
2881,,2,8,1.0,True
2882,,2,15,1.0,True
2883,,2,15,1.0,True
2884,,2,22,1.0,True
2885,,2,8,1.0,True
2886,,2,8,1.0,True
2887,,2,10,1.0,True
2888,,2,11,1.0,True
2889,,2,11,1.0,True
2890,,2,11,1.0,True
2891,,2,11,1.0,True
2892,,2,11,1.0,True
2893,,2,11,1.0,True
2894,,2,11,1.0,True
2895,,2,10,1.0,True
2896,,1,2,-2.0,False
2897,,1,1,0.0,False
2898,,1,3,-2.0,False
2899,,1,2,-1.0,False
2900,,1,4,-2.0,False
2901,,1,4,-2.0,False
2902,,1,2,1.0,True
2903,,1,1,0.0,False
2904,,1,2,1.0,True
2905,,1,5,2.0,True
2906,,1,1,2.0,True
2907,,1,4,0.0,False
2908,,1,3,-1.0,False
2909,,1,4,-2.0,False
2910,,1,1,2.0,True
2911,,1,5,2.0,True
2912,,1,1,2.0,True
2913,,1,4,-2.0,False
2914,,1,2,0.0,False
2915,,1,2,2.0,True
2916,,1,3,0.0,False
2917,,1,1,0.0,False
2918,,1,1,0.0,False
2919,,1,2,0.0,False
2920,,1,2,-1.0,False
2921,,1,4,-2.0,False
2922,,1,3,-2.0,False
2923,,1,4,-2.0,False
2924,,1,2,2.0,True
2925,,1,4,2.0,True
2926,,1,3,2.0,True
2927,,1,4,2.0,True
2928,,1,2,2.0,True
2929,,1,1,0.0,False
2930,,1,5,1.0,True
2931,,1,3,-2.0,False
2932,,1,3,2.0,True
2933,,1,1,-1.0,False
2934,,1,3,2.0,True
2935,,1,1,-1.0,False
2936,,1,4,2.0,True
2937,,1,1,-1.0,False
2938,,1,5,0.0,False
2939,,1,5,-1.0,False
2940,,1,4,-1.0,False
2941,,1,4,0.0,False
2942,,1,4,-2.0,False
2943,,1,3,1.0,True
2944,,1,2,-2.0,False
2945,,1,3,1.0,True
2946,,1,3,0.0,False
2947,,1,4,-1.0,False
2948,,1,3,0.0,False
2949,,1,1,2.0,True
2950,,1,4,-1.0,False
2951,,1,4,1.0,True
2952,,1,2,1.0,True
2953,,1,1,-2.0,False
2954,,1,2,1.0,True
2955,,1,7,1.0,True
2956,,1,7,1.0,True
2957,,1,7,1.0,True
2958,,1,7,0.0,False
2959,,1,6,-2.0,False
2960,,1,23,2.0,True
2961,,1,23,0.0,False
2962,,1,23,0.0,False
2963,,1,7,1.0,True
2964,,1,17,1.0,True
2965,,1,17,0.0,False
2966,,1,7,-1.0,False
2967,,1,7,0.0,False
2968,,1,17,0.0,False
2969,,1,23,0.0,False
2970,,1,23,0.0,False
2971,,1,18,2.0,True
2972,,1,23,0.0,False
2973,,1,7,-1.0,False
2974,,1,23,2.0,True
2975,,1,7,0.0,False
2976,,1,6,2.0,True
2977,,1,17,-2.0,False
2978,,1,7,2.0,True
2979,,1,17,-1.0,False
2980,,1,7,0.0,False
2981,,1,18,-1.0,False
2982,,1,18,-1.0,False
2983,,1,23,1.0,True
2984,,1,23,0.0,False
2985,,1,6,2.0,True
2986,,1,7,0.0,False
2987,,1,7,2.0,True
2988,,1,7,0.0,False
2989,,1,7,0.0,False
2990,,1,17,0.0,False
2991,,1,23,0.0,False
2992,,1,7,-1.0,False
2993,,1,23,0.0,False
2994,,1,7,-1.0,False
2995,,1,13,2.0,True
2996,,1,14,1.0,True
2997,,1,20,-1.0,False
2998,,1,13,1.0,True
2999,,1,13,1.0,True
3000,,1,14,1.0,True
3001,,1,19,2.0,True
3002,,1,8,0.0,False
3003,,1,16,0.0,False
3004,,1,16,2.0,True
3005,,1,16,-1.0,False
3006,,1,15,2.0,True
3007,,1,8,1.0,True
3008,,1,16,2.0,True
3009,,1,8,2.0,True
3010,,1,8,1.0,True
3011,,1,16,0.0,False
3012,,1,8,1.0,True
3013,,1,22,-2.0,False
3014,,1,15,2.0,True
3015,,1,8,1.0,True
3016,,1,8,0.0,False
3017,,1,8,1.0,True
3018,,1,8,2.0,True
3019,,1,8,-1.0,False
3020,,1,11,-2.0,False
3021,,1,10,2.0,True
3022,,1,9,-1.0,False
3023,,1,9,0.0,False
3024,,1,9,0.0,False
3025,,1,10,0.0,False
3026,,1,10,0.0,False
3027,,1,9,0.0,False
3028,,1,9,2.0,True
3029,,1,11,0.0,False
3030,,1,11,-1.0,False
3031,,1,11,1.0,True
3032,,1,10,2.0,True
3033,,1,9,0.0,False
3034,,1,11,-2.0,False
3035,,1,10,-1.0,False
3036,,1,10,0.0,False
3037,,1,11,-2.0,False
3038,,1,10,0.0,False
3039,,1,10,-1.0,False
3040,,1,9,-2.0,False
3041,,1,11,-1.0,False
3042,,1,9,2.0,True
3043,,1,10,1.0,True
3044,,1,5,1.0,True
3045,,1,2,1.0,True
3046,,1,4,0.0,False
3047,,1,1,2.0,True
3048,,1,2,-2.0,False
3049,,1,2,2.0,True
3050,,1,1,2.0,True
3051,,1,1,2.0,True
3052,,1,1,2.0,True
3053,,1,1,-2.0,False
3054,,1,2,1.0,True
3055,,1,2,0.0,False
3056,,1,3,-2.0,False
3057,,1,1,0.0,False
3058,,1,2,0.0,False
3059,,1,1,2.0,True
3060,,1,4,-1.0,False
3061,,1,3,2.0,True
3062,,1,1,-1.0,False
3063,,1,5,-1.0,False
3064,,1,3,-1.0,False
3065,,1,17,-1.0,False
3066,,1,23,2.0,True
3067,,1,17,0.0,False
3068,,1,6,-2.0,False
3069,,1,6,-2.0,False
3070,,1,23,0.0,False
3071,,1,7,0.0,False
3072,,1,7,0.0,False
3073,,1,7,2.0,True
3074,,1,6,-2.0,False
3075,,1,17,-1.0,False
3076,,1,6,-2.0,False
3077,,1,23,1.0,True
3078,,1,19,-2.0,False
3079,,1,19,-1.0,False
3080,,1,20,-1.0,False
3081,,1,8,0.0,False
3082,,1,8,2.0,True
3083,,1,15,2.0,True
3084,,1,15,2.0,True
3085,,1,22,-2.0,False
3086,,1,16,2.0,True
3087,,1,16,2.0,True
3088,,1,15,2.0,True
3089,,1,15,1.0,True
3090,,1,15,2.0,True
3091,,1,8,1.0,True
3092,,1,15,2.0,True
3093,,1,16,2.0,True
3094,,1,8,0.0,False
3095,,1,8,-1.0,False
3096,,1,22,2.0,True
3097,,1,16,1.0,True
3098,,1,8,1.0,True
3099,,1,8,-2.0,False
3100,,1,15,2.0,True
3101,,1,8,0.0,False
3102,,1,8,1.0,True
3103,,1,16,2.0,True
3104,,1,8,-1.0,False
3105,,1,11,0.0,False
3106,,1,11,2.0,True
3107,,1,10,0.0,False
3108,,1,10,-1.0,False
3109,,1,10,2.0,True
3110,,1,10,1.0,True
3111,,1,11,1.0,True
3112,,1,9,-2.0,False
3113,,1,10,0.0,False
3114,,1,11,1.0,True
3115,,1,9,-1.0,False
3116,,1,10,1.0,True
3117,,1,11,0.0,False
3118,,1,10,1.0,True
3119,,1,10,-2.0,False
3120,,1,11,-1.0,False
3121,,1,11,2.0,True
3122,,1,4,1.0,True
3123,,1,4,-1.0,False
3124,,1,5,0.0,False
3125,,1,3,-1.0,False
3126,,1,1,0.0,False
3127,,1,1,1.0,True
3128,,1,5,-1.0,False
3129,,1,5,1.0,True
3130,,1,1,-2.0,False
3131,,1,3,2.0,True
3132,,1,2,2.0,True
3133,,1,4,2.0,True
3134,,1,5,0.0,False
3135,,1,2,-2.0,False
3136,,1,4,2.0,True
3137,,1,4,2.0,True
3138,,1,2,2.0,True
3139,,1,2,2.0,True
3140,,1,1,0.0,False
3141,,1,3,2.0,True
3142,,1,1,0.0,False
3143,,1,23,0.0,False
3144,,1,7,-2.0,False
3145,,1,23,0.0,False
3146,,1,7,0.0,False
3147,,1,23,2.0,True
3148,,1,17,-2.0,False
3149,,1,23,0.0,False
3150,,1,17,-2.0,False
3151,,1,23,0.0,False
3152,,1,23,-1.0,False
3153,,1,23,1.0,True
3154,,1,6,-2.0,False
3155,,1,13,2.0,True
3156,,1,14,-1.0,False
3157,,1,14,-1.0,False
3158,,1,14,-1.0,False
3159,,1,14,1.0,True
3160,,1,16,2.0,True
3161,,1,15,0.0,False
3162,,1,22,-2.0,False
3163,,1,22,-2.0,False
3164,,1,8,0.0,False
3165,,1,8,-2.0,False
3166,,1,22,1.0,True
3167,,1,22,1.0,True
3168,,1,8,0.0,False
3169,,1,8,1.0,True
3170,,1,8,-2.0,False
3171,,1,15,0.0,False
3172,,1,8,0.0,False
3173,,1,8,-2.0,False
3174,,1,8,-1.0,False
3175,,1,22,-2.0,False
3176,,1,15,0.0,False
3177,,1,8,0.0,False
3178,,1,8,1.0,True
3179,,1,8,-2.0,False
3180,,1,15,-1.0,False
3181,,1,8,-2.0,False
3182,,1,8,1.0,True
3183,,1,15,2.0,True
3184,,1,8,-2.0,False
3185,,1,22,0.0,False
3186,,1,8,-1.0,False
3187,,1,22,-2.0,False
3188,,1,8,2.0,True
3189,,1,8,-1.0,False
3190,,1,8,2.0,True
3191,,1,8,-2.0,False
3192,,1,11,2.0,True
3193,,1,10,-1.0,False
3194,,1,11,2.0,True
3195,,1,9,2.0,True
3196,,1,11,1.0,True
3197,,1,11,1.0,True
3198,,1,10,0.0,False
3199,,1,11,-1.0,False
3200,,1,11,-1.0,False
3201,,1,11,1.0,True
3202,,1,11,-2.0,False
3203,,1,11,1.0,True
3204,,1,11,2.0,True
3205,,1,11,2.0,True
3206,,1,9,0.0,False
3207,,1,11,0.0,False
3208,,1,10,0.0,False
3209,,1,11,1.0,True
3210,,1,5,1.0,True
3211,,1,4,2.0,True
3212,,1,4,-2.0,False
3213,,1,2,-1.0,False
3214,,1,4,2.0,True
3215,,1,1,0.0,False
3216,,1,2,-1.0,False
3217,,1,4,-2.0,False
3218,,1,2,2.0,True
3219,,1,3,-2.0,False
3220,,1,5,1.0,True
3221,,1,2,-2.0,False
3222,,1,2,-2.0,False
3223,,1,4,-1.0,False
3224,,1,3,2.0,True
3225,,1,3,-2.0,False
3226,,1,2,0.0,False
3227,,1,3,-2.0,False
3228,,1,5,0.0,False
3229,,1,2,-2.0,False
3230,,1,1,2.0,True
3231,,1,18,-1.0,False
3232,,1,7,2.0,True
3233,,1,7,0.0,False
3234,,1,17,0.0,False
3235,,1,7,0.0,False
3236,,1,7,-2.0,False
3237,,1,17,-2.0,False
3238,,1,7,0.0,False
3239,,1,23,2.0,True
3240,,1,6,-2.0,False
3241,,1,18,2.0,True
3242,,1,13,2.0,True
3243,,1,19,2.0,True
3244,,1,19,2.0,True
3245,,1,8,-2.0,False
3246,,1,8,0.0,False
3247,,1,8,0.0,False
3248,,1,8,1.0,True
3249,,1,22,1.0,True
3250,,1,8,1.0,True
3251,,1,8,-1.0,False
3252,,1,8,-2.0,False
3253,,3,1,2.0,True
3254,,3,3,3.0,True
3255,,3,1,2.0,True
3256,,3,3,0.0,False
3257,,3,1,0.0,False
3258,,3,2,2.0,True
3259,,3,1,0.0,False
3260,,3,2,0.0,False
3261,,3,4,2.0,True
3262,,3,3,4.0,True
3263,,3,3,2.0,True
3264,,3,3,1.0,True
3265,,3,2,3.0,True
3266,,3,3,2.0,True
3267,,3,2,4.0,True
3268,,3,2,4.0,True
3269,,3,3,4.0,True
3270,,3,3,4.0,True
3271,,3,2,0.0,False
3272,,3,1,2.0,True
3273,,3,1,0.0,False
3274,,3,2,2.0,True
3275,,3,3,2.0,True
3276,,3,2,1.0,True
3277,,3,1,0.0,False
3278,,3,4,1.0,True
3279,,3,4,3.0,True
3280,,3,3,0.0,False
3281,,3,2,1.0,True
3282,,3,1,3.0,True
3283,,3,1,0.0,False
3284,,3,3,2.0,True
3285,,3,1,0.0,False
3286,,3,2,4.0,True
3287,,3,1,1.0,True
3288,,3,3,0.0,False
3289,,3,2,0.0,False
3290,,3,2,3.0,True
3291,,3,2,0.0,False
3292,,3,5,0.0,False
3293,,3,2,2.0,True
3294,,3,3,0.0,False
3295,,3,3,3.0,True
3296,,3,1,0.0,False
3297,,3,6,4.0,True
3298,,3,17,4.0,True
3299,,3,6,1.0,True
3300,,3,17,3.0,True
3301,,3,17,1.0,True
3302,,3,6,4.0,True
3303,,3,17,1.0,True
3304,,3,7,1.0,True
3305,,3,7,2.0,True
3306,,3,6,4.0,True
3307,,3,6,1.0,True
3308,,3,7,1.0,True
3309,,3,17,1.0,True
3310,,3,6,3.0,True
3311,,3,6,2.0,True
3312,,3,17,1.0,True
3313,,3,23,0.0,False
3314,,3,17,4.0,True
3315,,3,7,0.0,False
3316,,3,6,4.0,True
3317,,3,6,1.0,True
3318,,3,17,2.0,True
3319,,3,6,1.0,True
3320,,3,6,4.0,True
3321,,3,6,0.0,False
3322,,3,17,1.0,True
3323,,3,6,0.0,False
3324,,3,6,0.0,False
3325,,3,7,2.0,True
3326,,3,6,4.0,True
3327,,3,17,1.0,True
3328,,3,6,1.0,True
3329,,3,6,0.0,False
3330,,3,7,2.0,True
3331,,3,6,3.0,True
3332,,3,17,4.0,True
3333,,3,17,1.0,True
3334,,3,17,4.0,True
3335,,3,17,2.0,True
3336,,3,6,1.0,True
3337,,3,17,1.0,True
3338,,3,17,2.0,True
3339,,3,23,0.0,False
3340,,3,23,4.0,True
3341,,3,6,4.0,True
3342,,3,23,4.0,True
3343,,3,6,4.0,True
3344,,3,7,4.0,True
3345,,3,6,0.0,False
3346,,3,23,2.0,True
3347,,3,17,3.0,True
3348,,3,23,2.0,True
3349,,3,6,2.0,True
3350,,3,6,2.0,True
3351,,3,6,1.0,True
3352,,3,23,2.0,True
3353,,3,23,1.0,True
3354,,3,12,0.0,False
3355,,3,12,3.0,True
3356,,3,12,0.0,False
3357,,3,14,1.0,True
3358,,3,12,2.0,True
3359,,3,13,1.0,True
3360,,3,12,4.0,True
3361,,3,8,3.0,True
3362,,3,8,2.0,True
3363,,3,15,1.0,True
3364,,3,16,2.0,True
3365,,3,8,2.0,True
3366,,3,15,1.0,True
3367,,3,8,1.0,True
3368,,3,22,3.0,True
3369,,3,15,0.0,False
3370,,3,8,4.0,True
3371,,3,16,3.0,True
3372,,3,8,1.0,True
3373,,3,8,1.0,True
3374,,3,15,0.0,False
3375,,3,15,0.0,False
3376,,3,8,1.0,True
3377,,3,16,1.0,True
3378,,3,8,2.0,True
3379,,3,8,4.0,True
3380,,3,16,3.0,True
3381,,3,16,1.0,True
3382,,3,15,3.0,True
3383,,3,15,4.0,True
3384,,3,8,0.0,False
3385,,3,22,1.0,True
3386,,3,16,4.0,True
3387,,3,8,2.0,True
3388,,3,8,3.0,True
3389,,3,8,1.0,True
3390,,3,22,0.0,False
3391,,3,11,3.0,True
3392,,3,11,0.0,False
3393,,3,10,4.0,True
3394,,3,11,3.0,True
3395,,3,10,0.0,False
3396,,3,11,1.0,True
3397,,3,11,0.0,False
3398,,3,11,1.0,True
3399,,3,10,4.0,True
3400,,3,11,2.0,True
3401,,3,10,0.0,False
3402,,3,9,0.0,False
3403,,3,11,1.0,True
3404,,3,9,3.0,True
3405,,3,11,4.0,True
3406,,3,10,1.0,True
3407,,3,11,2.0,True
3408,,3,11,1.0,True
3409,,3,11,4.0,True
3410,,3,10,1.0,True
3411,,3,10,0.0,False
3412,,3,10,1.0,True
3413,,3,11,2.0,True
3414,,3,9,4.0,True
3415,,3,11,4.0,True
3416,,3,11,0.0,False
3417,,3,10,1.0,True
3418,,3,10,4.0,True
3419,,3,11,2.0,True
3420,,3,10,0.0,False
3421,,3,10,4.0,True
3422,,3,11,3.0,True
3423,,3,9,3.0,True
3424,,3,11,4.0,True
3425,,3,10,0.0,False
3426,,3,11,3.0,True
3427,,3,9,4.0,True
3428,,3,4,4.0,True
3429,,3,4,0.0,False
3430,,3,3,2.0,True
3431,,3,1,3.0,True
3432,,3,4,3.0,True
3433,,3,4,1.0,True
3434,,3,2,2.0,True
3435,,3,4,1.0,True
3436,,3,2,0.0,False
3437,,3,2,2.0,True
3438,,3,4,4.0,True
3439,,3,4,2.0,True
3440,,3,4,2.0,True
3441,,3,4,2.0,True
3442,,3,4,0.0,False
3443,,3,2,0.0,False
3444,,3,3,0.0,False
3445,,3,2,0.0,False
3446,,3,1,4.0,True
3447,,3,4,1.0,True
3448,,3,1,0.0,False
3449,,3,5,2.0,True
3450,,3,4,0.0,False
3451,,3,3,3.0,True
3452,,3,5,0.0,False
3453,,3,1,4.0,True
3454,,3,7,4.0,True
3455,,3,6,0.0,False
3456,,3,17,1.0,True
3457,,3,6,0.0,False
3458,,3,6,4.0,True
3459,,3,7,4.0,True
3460,,3,6,2.0,True
3461,,3,23,4.0,True
3462,,3,6,0.0,False
3463,,3,17,4.0,True
3464,,3,13,2.0,True
3465,,3,19,0.0,False
3466,,3,13,0.0,False
3467,,3,19,4.0,True
3468,,3,12,2.0,True
3469,,3,13,0.0,False
3470,,3,14,3.0,True
3471,,3,12,4.0,True
3472,,3,20,4.0,True
3473,,3,12,2.0,True
3474,,3,15,0.0,False
3475,,3,16,4.0,True
3476,,3,15,2.0,True
3477,,3,15,3.0,True
3478,,3,8,1.0,True
3479,,3,15,1.0,True
3480,,3,8,0.0,False
3481,,3,8,2.0,True
3482,,3,15,1.0,True
3483,,3,8,2.0,True
3484,,3,15,2.0,True
3485,,3,8,1.0,True
3486,,3,15,3.0,True
3487,,3,8,0.0,False
3488,,3,22,0.0,False
3489,,3,8,2.0,True
3490,,3,8,4.0,True
3491,,3,8,0.0,False
3492,,3,15,1.0,True
3493,,3,15,4.0,True
3494,,3,8,2.0,True
3495,,3,22,1.0,True
3496,,3,8,3.0,True
3497,,3,22,3.0,True
3498,,3,8,2.0,True
3499,,3,8,3.0,True
3500,,3,8,3.0,True
3501,,3,8,3.0,True
3502,,3,10,4.0,True
3503,,3,9,3.0,True
3504,,3,9,0.0,False
3505,,3,11,2.0,True
3506,,3,10,0.0,False
3507,,3,11,4.0,True
3508,,3,10,0.0,False
3509,,3,11,1.0,True
3510,,3,10,4.0,True
3511,,3,9,1.0,True
3512,,3,11,1.0,True
3513,,3,11,3.0,True
3514,,3,11,3.0,True
3515,,3,11,0.0,False
3516,,3,11,0.0,False
3517,,3,11,1.0,True
3518,,3,10,2.0,True
3519,,3,11,1.0,True
3520,,3,10,0.0,False
3521,,3,9,3.0,True
3522,,3,11,4.0,True
3523,,3,10,4.0,True
3524,,3,10,1.0,True
3525,,3,11,3.0,True
3526,,3,10,0.0,False
3527,,3,11,2.0,True
3528,,3,1,3.0,True
3529,,3,2,2.0,True
3530,,3,4,2.0,True
3531,,3,3,0.0,False
3532,,3,4,1.0,True
3533,,3,21,1.0,True
3534,,3,1,0.0,False
3535,,3,1,0.0,False
3536,,3,4,2.0,True
3537,,3,1,2.0,True
3538,,3,2,0.0,False
3539,,3,2,4.0,True
3540,,3,3,0.0,False
3541,,3,2,4.0,True
3542,,3,2,3.0,True
3543,,3,2,2.0,True
3544,,3,3,3.0,True
3545,,3,6,3.0,True
3546,,3,23,4.0,True
3547,,3,23,0.0,False
3548,,3,17,2.0,True
3549,,3,6,0.0,False
3550,,3,17,3.0,True
3551,,3,17,3.0,True
3552,,3,17,1.0,True
3553,,3,6,3.0,True
3554,,3,7,2.0,True
3555,,3,23,0.0,False
3556,,3,23,0.0,False
3557,,3,17,2.0,True
3558,,3,23,1.0,True
3559,,3,7,0.0,False
3560,,3,6,2.0,True
